109418
10657
9243
16372
50362
3498
6687
7766
4338
34432
3226
59056
4768
8432
81342
6079
9850
13089
29771
2159
7202
7937
3945
12719
5230
51570
3735
9397
283792
20562
28031
40926
132153
7019
18509
22704
12100
85613
11798
151639
11199
25331
5645
309
500
1290
1424
93
575
796
388
349
410
4221
336
598
111606
9783
8278
29451
23058
5289
8061
13083
6153
6718
5748
88548
6986
12055
14985
1419
936
3688
2009
384
579
2377
964
494
2302
12976
524
1317
194506
15006
15188
46631
47957
7062
13896
23983
11391
18873
12045
146549
10611
19820
33693
1888
2571
6722
7606
1393
3437
4598
1585
1598
3279
26087
2572
4051
51335
2341
3691
9273
15445
1643
5156
6948
2199
6598
4435
35890
3209
5841
5122
516
345
902
1326
210
493
732
224
488
381
3796
220
610
26147
1766
1464
4763
6322
816
2842
3994
1171
2016
2909
19825
1184
3223
12773
626
978
1492
5501
403
427
1819
390
4096
1299
7273
328
916
26571
849
2482
3029
13006
601
945
3719
847
9580
1952
13565
652
1915
18339
1356
1121
4224
3043
842
1006
2693
835
915
2724
15296
688
1935
33036
2076
1860
7098
6819
1163
2668
5310
1589
2292
4194
26217
1066
3722
26340
2003
1988
5564
6786
764
4213
4407
1198
585
1252
19553
892
3474
6913
577
431
1357
1038
214
434
1585
432
172
849
5876
175
687
24329
2339
1422
5668
7165
711
5354
3126
1033
390
825
17164
815
2647
20316
1768
1151
4862
4416
492
2784
3514
1053
481
940
15899
703
2567
11184
805
629
1879
3374
288
1910
1814
536
834
880
7810
363
1246
62720
6833
3168
10456
6453
2615
2604
8174
2701
680
18628
56267
1541
5319
13812
992
964
2788
3319
298
1789
2133
1236
566
898
10492
405
1742
7892
464
487
1159
2865
209
339
1176
366
2039
608
5027
197
848
4620
334
264
796
763
205
369
988
261
130
462
3857
224
586
293143
31762
14988
82438
57980
14765
36723
30520
12526
6269
13928
235164
13545
35681
11788
683
687
2321
3931
315
3080
1626
715
163
537
7857
416
1242
580763
54424
34031
136398
134369
22533
76178
73575
26775
24159
42555
446395
22201
67934
162308
15095
9869
31809
39620
20938
20924
22447
8423
8828
8784
122688
7268
7924
32895
2832
2247
7468
5341
770
2206
5211
1740
887
5283
27554
1127
3123
5406
401
549
716
1754
168
746
901
326
458
380
3651
180
580
6836
541
501
1162
1648
171
846
1497
444
301
440
5188
167
766
5820
309
427
693
2252
199
738
947
319
1087
305
3568
221
576
305149
23661
20962
55386
85607
10180
42898
43660
16098
21747
23141
219541
12172
35242
13046
744
1129
2397
3762
540
1078
1452
642
1554
1396
9284
603
1510
16262
833
1845
2162
6795
352
1507
1926
730
3443
752
9468
893
1820
56943
2187
4530
7674
25325
1209
3910
6073
2313
16885
3329
31618
2692
6140
1571741
123390
113178
301996
464227
52603
167640
191803
106219
183409
109066
1120414
64959
170377
